"subject","datestamp","timestamp","version","comments","id"
"A2JSZAI28ZCPS6_dg_v16","2015-03-02","23:36:20","dde_fmri_2","I kept choosing the number that would give a positive outcome until it became negative. Then I would switch.","163"
"A2ZRLADV6YATHA_dg_v16","2015-03-02","23:36:22","dde_fmri_2","I switched colors when I lost.","164"
"A2AV7RLLF25KG_dg_v16","2015-03-02","23:42:43","dde_fmri_2","undefined","165"
"A302HYM1GR6605_dg_v16","2015-03-02","23:42:58","dde_fmri_2","I was trying to switch between colors, until I found a number that was ""hot"" that always won an amount. And I tried to not choose colors that were giving high negative amounts.","166"
"AK4YJDMMTHGUG_dg_v16","2015-03-02","23:43:46","dde_fmri_2","I waited to see what the value of one color was and if I did not lose money I would try to use that same color again.","167"
"A1PV8FC3TVZ4Y4_dg_v16","2015-03-02","23:48:30","dde_fmri_2","My strategy was that the lower number was almost always correct.","168"
"A1DGNROKR9QK50_dg_v16","2015-03-02","23:56:25","dde_fmri_2","I start with odd then when the number becomes negative I keep switching till I get to a positive #","169"
"A2C2UGMRTO7F69_dg_v15","2015-03-04","02:27:11","dde_fmri_3","feelings as to patterns. In the end no clear pattern or signal of switching was evident.","170"
"A3U71YO6ST0270_dg_v15","2015-03-04","02:27:38","dde_fmri_3","I tried to gauge which direction colors were trending. If the value for red was going up or already high, I kept picking red until it got into the negative values. Then I would switch to blue.","171"
"AH5DNH5QEYIM2_dg_v15","2015-03-04","02:31:29","dde_fmri_3","When the negative amount started building up, I changed from odd to even or even to odd","172"
"A28KHUQDH0Q95T_dg_v15","2015-03-04","02:32:05","dde_fmri_3","I began by sticking with blue, but that was on a cold streak, so I switched to red. I started switching back and forth after a few bad hits on my current ""stick to"" number. I felt like I noticed most of the greens were 0 or negatives, and that most of the greens came when I selected blue.","173"
"A2IX0GS70BHOCP_dg_v15","2015-03-04","02:32:58","dde_fmri_3","I started with one color, but when it repeatedly had negative numbers then I switched to the other colors, sometimes going back and forth as they both had negative numbers at times. ","174"
"A1N0IHY5EK1TW0_dg_v15","2015-03-04","02:34:57","dde_fmri_3","I cruised along with what was winning and I waited until my color of arget stopped winning and then changed accordingly, overall this was a great survey and actually alot of fun to take!","175"
"A3O3X4G41BPMJR_dg_v15","2015-03-04","02:35:20","dde_fmri_3","Once I get three loses in a row, I switch to the next color.","176"
"AFXGNZS4SF4J6_dg_v15","2015-03-04","02:37:10","dde_fmri_3","just tryed to look for patterns great job ","177"
"A1PLKT0OSX7AHC_dg_v15","2015-03-04","02:37:16","dde_fmri_3","I started out just planning to go for blue, which was the odd numbers. But then when I realized that the points could change every time and there was no way to predict what was going to happen, or even what color I was going to get, I decided there was no point in trying to set a goal so I just started picking randomly.","178"
"A30T3V2GJS6T0U_dg_v15","2015-03-04","02:38:31","dde_fmri_3","I chose to remember which color was which by remembering that the even numbers were red and that the odd numbers were blue. When I found that one color was positive, I stuck with it until it went negative. After the color I was going for went negative I switched to the other color. I tried to disassociate the green payouts from the red and blue results because they were random. Occasionally both colors would be negative and when that happened I tried to figure out which one was at least taking fewer points while checking the other color every few turns to see if it had started being positive again.","179"
"A31E8CBCEFCSJY_dg_v15","2015-03-04","02:44:23","dde_fmri_3","The last couple of rounds no matter what i picked I got point deducted. so not fair! I tried to go by patterns when picking my numbers.","180"
"A9MQUNEUX9KHM_dg_v15","2015-03-04","02:45:16","dde_fmri_3","I tried to deduce a pattern of what the different colors were worth, such as if blue was worth less and less each time. It did not work at all because the worth of each color was completely random and most of the time the amounts were consistently negative no matter which color I picked. Towards the end I noticed the worth actually seemed to be consistent on which side I chose, sometimes the right panel would be positive for a few turns thent he left one would be positive for another few turns.","181"
"A1YH9ISLIETE7K_dg_v15","2015-03-04","02:46:55","dde_fmri_3","Change when negative.","182"
"AIGFCDWSWLGWL_dg_v15","2015-03-04","02:52:27","dde_fmri_3","undefined","183"
"A1A3TGZ7DKJWRW_dg_v15","2015-03-04","02:54:51","dde_fmri_3","I try to switch whenever I encounter a negative reward. I just try to find a trend. ","184"
"A21PQ8OB80F4NP_dg_v15","2015-03-04","03:00:03","dde_fmri_3","I tried to follow the colors to ride a bonus but then it just seemed random so I just stuck with one color","185"
"AODM31DHYJG99_dg_v15","2015-03-04","03:01:33","dde_fmri_3","i tried to stick with blue","186"
"A3I1W58P6SIV26_dg_v15","2015-03-04","03:04:58","dde_fmri_3","I tried to go with what made the most sense, then it started getting too random so I took the best guess I could ","187"
"A2EEL9YYUHL5SK_dg_v15","2015-03-04","03:07:56","dde_fmri_3","I tried to pay attention to when even numbers were ""hot"" or to when the odd numbers were ""hot"" and went with that. Sometimes I just switched back and forth between even and odd to se what would happen.","188"
"A27XYE57P90QZ_dg_v15","2015-03-04","03:11:13","dde_fmri_3","I tried to stick with one color until it started giving me negative points.","189"
"A34SUZWGLXIWM8_dg_v15","2015-03-04","03:17:53","dde_fmri_3","I tried to play a given color until it started producing negative reuslts, and then I would switch. Other than that, I just relied on my instincts whenever I had a hunch about what might be best. Overall, I think that sticking to a color that was ""hot"" proved to be more effective than trying to rely on my insitncts.","190"
"A17OINLIDZ0C14_dg_v15","2015-03-04","03:24:47","dde_fmri_3","I tried to keep track of which colors gave negative numbers and which gave positive numbers, occasionally testing the opposite color to know when to switch which color I was going for.","191"
"A2JCHN90PRUWDH_dg_v15","2015-03-04","03:25:38","dde_fmri_3","Mostly I just clicked the one I felt was right. I went with my gut. Apparently my gut was wrong most of the time.","192"
"A3D4U1VY8VSDI6_dg_v15","2015-03-04","03:30:52","dde_fmri_3","my strategy was choosing the color with the lowes number and when the computer give me a negatif point i try to choose it the biggest number ","193"
"A8R36LINQ8Y4O_dg_v15","2015-03-04","03:32:09","dde_fmri_3","I tried to watch where losing points started occurring and then move to the other color and vice versa.  But, sometimes, it seemed there was not a pattern and got very frustrating.","194"
"A38IB23GPSEKY1_dg_v15","2015-03-04","03:36:08","dde_fmri_3","I went with whatever color was winning at the time. If they seemed the same, I would go with blue. I stayed with a color until it stopped winning. I think the game seemed completely rigged against me. Colors would only stay ""hot"" for at most 2 rounds, and it was far more common to get a negative number.","195"
"A2V9WQ4ZG1NUNP_dg_v15","2015-03-04","03:36:56","dde_fmri_3","gut feeling","196"
"A3FUE8NT14U4RO_dg_v15","2015-03-04","03:37:41","dde_fmri_3","I tried to select the color that would get me the most points.  If picking on a particular color made me lose points, I switched to the different color. ","197"
"A39K9RKR1YHQOR_dg_v15","2015-03-04","03:42:18","dde_fmri_3","I would alternate based on the sensitivity of how negative an outcome was occurring at, adjusting accordingly to choose the more positive outcome as I could see the changes occurring in the odds. ","198"
"A1DQEZFUIPV1S0_dg_v15","2015-03-04","03:48:20","dde_fmri_3","If a number was negative I would switch to the other option. If both were negative I would go back and forth to see which was rising or falling to catch it when it became positive.","199"
" A351UA1O6H9INY_dg_v15","2015-03-04","03:54:15","dde_fmri_3","I would basically start off with one color and if I gained money I continued to chose it until I lost. I would then switch colors until I lost for that color and so forth. I ignored the green in my pattern since it was random. ","200"
"A1YP0ALFCGYVJA_dg_v15","2015-03-04","03:56:27","dde_fmri_3","With 30% Green, seledted mostly Blue, then Red.","201"
"AYX0U0RY9ZCQP_dg_v15","2015-03-04","04:52:27","dde_fmri_3","It is all dependent on the green color. Whenever I see it, I change my goal.","202"
"A2O6M0E61RPIYM_dg_v15","2015-03-04","04:54:35","dde_fmri_3","I associated red with EVEN and blue with ODD. After two consecutive negatives, I switched from the previous ""Even is winning""/""Odd is winning"" mantra, to the next one. A couple times, I was very agitated when it seemed there was no Hot color.","203"
"A228M4KOCN6I95_dg_v15","2015-03-04","04:57:27","dde_fmri_3","I tried to find streaks of either even or odd and their corrosponding colors, but I was quite unsuccessful. Sometimes it was smooth sailing, but overall I felt like a failure. It felt like whatever I chose was incorrect often.","204"
"A13GNAYTZ7WAXG_dg_v15","2015-03-04","05:34:06","dde_fmri_3","I tried to keep with a particular color (red) for awhile, until it seemed that the program was trying to manipulate me into choosing the other color and sometiems punishing me for no reason. I had to change up my preferred color a few times during the experiment. ","205"
"A2GR1NO60FBJ2_dg_v15","2015-03-04","05:35:06","dde_fmri_3","I tried to switch when the numbers started falling.","206"
"A25ABNB41T2WDJ_dg_v15","2015-03-30","17:23:50","dde_fmri_4","I would wait until the color choice I was picking went negative, then alternate between the two until one stood out as strongly positive or strongly negative.","207"
"A20Z8Q65CFTBV7_dg_v15","2015-03-30","17:23:53","dde_fmri_4","When one started going down, I picked the other.","208"
"A177PH8HH3T5P8_dg_v15","2015-03-30","17:26:32","dde_fmri_4","I started with red because in the practice trials red had given a payout most often. Then, when red gave me my first loss I tried for red one more time to check how likely it had just been chance. If I lost again, I switched to trying for blue. Same thing both ways. During the period where it felt like every color I clicked on gave me a loss, I just gave each color two shots before I switched, for the most part. Some of it was intuition, some of it was drawing conclusions.","209"
"A3ACR8IG31Q7K6_dg_v15","2015-03-30","17:28:05","dde_fmri_4","I kept going with one color while it was giving a payoff, and immediately switched to the next the second there was a negative amount.","210"
"AEJ7UGGFL46O1_dg_v15","2015-03-30","17:28:23","dde_fmri_4","i most pick blue most of the time. Swith to red few time but endup picking blue.","211"
"A5TI9UQEPLNWI_dg_v15","2015-03-30","17:32:16","dde_fmri_4","Went with blue or red (odd or even) depending on which was giving positive points. Tried to resist temptation to spot check the other color when the preferred color seemed to be approaching zero. When both colors were giving negative numbers I would abstain for a few rounds.","212"
"A1F63RK1PMJS5Y_dg_v15","2015-03-30","17:32:54","dde_fmri_4","My strategy was to switch colors when I started hitting negative or cold streaks.","213"
